,Topic,Word,Tweets
0,14,nft,"BEEN BLESSED BY @Primatesnft  🤝 @TheTrustDAO 

3 EXCLUSIVE WL SPOTS FOR TRUST DAO MEMBERS

KEEP AN EYE ON DISCORD 🔥

#WAGMI #solana #nft #solananfts #primatesnft https://t.co/OxIVI8tgTS"
1,14,nft,"WANTED. WANTED. WANTED. 
Especially dangerous Cthulhu 
&gt; don't trust his lying cute face

Already in the collection - https://t.co/z51TcsOCI1

This NFT - https://t.co/09DviF9Gmt

#nft #ksm #crypto #RMRK  #singular #NFTCommunity  #nftart https://t.co/oitZRG1An7"
2,14,nft,"@Hydraze420 It’s not a new scam, airdropped nfts with malicious code attached is activated when you interact with the said NFT never trust any airdropped nfts unless your actual project founder tells you it’s safe. Nothing wrong with weth offers"
3,14,nft,I lost my trust wallet eth nft account hacked hacker crypto help locked banned metamask coinbase nft
4,14,nft,"LFCrooooo @BDMNFT_ coming soon. I can't wait for this one. Such exciting times ahead trust me
#bdmnft #cro #crofam #nft #NFTCommumity #nftart https://t.co/5DMu5wKqVn"
0,15,trust,"💠 @AimedisGlobal blockchain opens a gateway to a whole new level of trust, transparency, interoperability and data quality

💠 #Aimedis Innovative Features &amp; Products

🔰 #NFT Marketplace
🔰 Aimedis Metaverse
🔰 Patient Medical Ecosystem

🌐 https://t.co/rgWWJvKudf
#SCN1 $AIMX https://t.co/hpCloa1q5l"
1,15,trust,"Can't wait for the launch of the first  @KingFlokiToken NFT series. Get a Snap of the upcoming Mint-Website 👀

3,003 uniquely generated Floki #NFTs 🐕
Giving something good back to the Community for their trust! $KING #BSC #NFTCommumity #kingfloki #BNB https://t.co/YeQvX2YOWv"
2,15,trust,"#Bitcoin 2018 fractal suggests major bull trap ahead! But should we trust it? How Russia $BTC mining could potentially spark a global #BTC arms race, Colorado #crypto taxes, NYSE #NFT patents, news, and more!
💪🚀

***NEW VIDEO***
📺👉 https://t.co/sD9eFODvu4 👈👀
***NEW VIDEO*** https://t.co/3jMOg4U8xA"
3,15,trust,"@isaidelgoley @ClaireSilver12 @chissweetart @NatalieShau @enixsta @CozomoMedici @Vince_Van_Dough @Cryptinish @ProfessorJun_ @a5ht4r @punk6529 @sartoshi_nft - i am honored to be among such legendary people, thank you very much isaac for the opportunity, trust and for such great support, it inspires me and i really appreciate it. my deepest gratitude to all - i respect each and every one of you and thank you for what you do 🤍🙏"
4,15,trust,"2/Actually there’s other ways to build the trust without doxxing. They are much harder though. You need someone to vouch.

Even in Stacks Accelerator we look at lines, not dots, about founders who are already doxxed.

Pre-mint NFT projects don’t give nearly the same data as OSS"
0,15,ada,"Follow the big 🧠’sSKUx Partners with Hedera Hashgraph to Bring Trust, Transparency, and Fraud-free Transactions to Consumer Offers and Settlement #hbar $hbar #hbarbarians #nft #crypto #ultcoin #altcoin #altseason #btc #doge #eth #ada  https://t.co/IQ7aCWX0lN"
1,15,ada,"Thank you to @ashihadah and the #OpenSourceAlpha community for putting best practices, trust, and security at the forefront of NFT and web3 conversations."
2,15,ada,Shoutout to @PradaNFTs and the @CosmiqsNFT team for getting back to the community at all times. Being transparent hasn’t been an issue at any point so far. We’re in for the ride!
3,15,ada,"Two very hyped #NFT collections are minting soon. Both celebrate for 200K and over 400K followers. Everything tells you they come from the same team. Both characters are ""invisible"".

Unfortunately, you can easily see most of those followers are FAKE.

BEWARE guys. @NFTethics https://t.co/adarFQn54t"
4,15,ada,"why did you (@toriadawson) just scam someone (@NFTLoveeeee) in the @Deadfellazdiscord for making them trust you and send you their deadfrenz promising to send them one back, and then end up blocking them?
@betty_nft @psych_nft https://t.co/SghhRdIsjm"
0,15,day,"Thank you for joining today! We discussed:

- New ethics policy, thx @VjDeliria 
- How to create an NFT
- Fake @AzukiOfficial drop / What is the most damage you can do with ONE malicious Ethereum transaction?"
1,15,day,"Caught in the rush, we have forgotten to share who we are🤦 From left to right: 
@Monsieur__Chang, @devcryptodude, @PizzaL0L0, @Hannibal_AT69, @FelicieLeDragon 

We have decided to go the #doxxed way from day 1, to help you trust us for the sake of #panties
#NFT #NFTCommunity https://t.co/8s0MhxOeKX"
2,15,day,"The Treasury minting an NFT? This should be a moral outrage, but it's not even on BBC News's site. COVID rates? Nobody fucking mentions it, but I sure as hell hear about offers on holidays abroad. Or back in games, hey, when is a site going to mention the gender pay gap reports?"
3,15,day,One of the most transparent and legit group of OGs I have had the pleasure of interacting with during an NFT launch - everyone go check out @FangGangNFT on Monday and mint some FANGSTERS.
4,15,day,"We have 2 projects minting today that used our Alpha VeriFi service to give transparency and confidence to investors✅

Check them out here and let us know your thoughts:
https://t.co/ME8UL2dlja

@DaimyoWarlords 
@squatchclub"
0,15,word,"Great words I learn since NFT and loving it!

.
Manisfest = @RoachPunks 

Trust the process = @RoachPunks 

Coherence = @PandaPunkNFT 

Whallen = @allenyongg 

Allon = @africguild 

Hustle = @SAJNFT 

Meaningful for life journey."
1,15,word,"Dropping a project should never be anyones first step into the nft space. Making friends- building trust, reputation, and a presence should be. Our word, reputation, and integrity is all we have on social media. And having people to do that with makes it all worth it ✨🛠"
2,15,word,"@CryptoMinis Hey, you bought one from me! I applaud you for staying true to your word about buying some of the Crypto Minis back. It's acts like these that build trust and faith in an NFT project 👏👏👏"
3,15,word,"I choose my gang! I have no words to explain how happy I am today! I trust the project a lot and I will do my best for my gang! @gangsterallstar 

Thanks guys! @0xRimuru_eth @Cryptovius1 @Sameul_Benli @aroundtheduang @jokerspite @NFT_Dionysus @CryptoEr1cc https://t.co/iUI4jEdfhx"
4,15,word,"@owneveryword This is genuinely one of the best #NFt Projects out there. You guys have been transparent, brought laughter to the #WordHerd and continue to push for the future of the community. You're killing it, and we appreciate it."
0,15,matter,"Don't. Trust. Roadmaps.

Anyone can say what they'd like do in 3 months, 6 months or 12 months from now, but without any track record, how can you trust it?

What matters more is the ethos, transparency and integrity of the team. These are what good #NFT projects are built on."
1,15,matter,"@NFTethics Dingaling is an advisor, and why does it matter if he thinks it’s good?"
2,15,matter,"The best thing to do is not to rush things up. All it need is a step back and keep grinding. 

It happens to everyone that build. Doesn’t matter it is a start up or NFT project. 

Trust what you believe and the believers will come if you do it right. 

Purrr"
3,15,matter,"This is the ethos of @TheChimpions. We've got a diverse bunch of artists, collectors, and ""large supporters"" of many different projects. So no matter what happens, we'll continue working towards becoming a central hub of support for ALL NFT communities.

Cheers @opensea! 🍻

❤️/5 https://t.co/QCGcHKVN0T"
4,15,matter,"No matter what anyone else says, remember that you are still YOUR OWN ALPHA.

Trust your due diligence and gut. 

Most projects will still fail, but we uber early. If you can, hodl to projects with good teams running it. Else take a hit and get out. 

#NFT #NFTcommunity #NFTs"
0,15,literally,"@tropoFarmer @stonercatstv Meanwhile @LastOfTheUndead literally responds personally to everyone in discord. Has passive royalties for holders of his NFT assets (they are characters in published works), and works hard to get owner diversity by giving special perks to non-holders. We must pick teams better"
1,15,literally,"Ever hoped for a crypto #NFT meta universe that could possibly civilize life on the moon?🌚 well trust @MetaverseMoon with that!, literally🔥.

 Own unique plots on the meta-universe with the bullish Fam(me)👇🥂

Private sale:https://t.co/np2r32rEvV…
TG:https://t.co/3qCJzzQ3s5… https://t.co/gSWRODsJVq"
2,15,literally,@PatStaresAt Talking about how good NFT is literally increases the value of his investment since its all based of public trust anyway. You cant trust any opinion on NFTs by people who own them
3,15,literally,@NFTethics @Crypto__Jesus_ @aatwts @haustwts but you know any project you tweet about gives off a bad vibe. there is literally nothing wrong with this one yet people will think its sus now because of your tweet. i appreciate what you’re trying to do but need to be more responsible with the influence you have.
4,15,literally,"why it is, quite literally, a moral imperative to bully NFT bros"
0,15,space,"@NFTethics Farming for engagement by attempting to smear one of, if not, the best community builders and contributors in the space with a non-cohesive, poorly constructed thread is distasteful at best.

Stop the 🧢"
1,15,space,"Check out @EthereumHomies🥶😎

A unique project oriented towards promoting diversity and inclusion within the NFT space🙌🏼

They are currently hosting a huge giveaway of two MAYC NFT's who's floor price is 15.4 ETH right now🤯💸🚨

✍🏼 See how to enter on the image below - https://t.co/RTq7PZBc28"
2,15,space,"Thank you @itstaylorlocke for covering my story on @CNBC ! I'm excited for @UmbaDaima to continue evolving in the NFT space and expanding our platform to support diverse artists, people, and cultures around the world!

https://t.co/BiDbNst9E9"
3,15,space,"join @allisonjoyful_ @allieypop + me tonight for NFT Ladies Night as we hold space for folks to:

- discuss our emotions/struggles around these realities of war/racism
- highlight web3 relief efforts
- share Ukraine artists for us all to support 🇺🇦

https://t.co/dIDIeb99Rx"
4,15,space,"Problems with #NFT #Crypto #Blockchain:
Lack Of Diversity, Inclusion &amp; Accessibility.
Lack Of Transparency, Authenticity &amp; Integrity.

What are some of your top issues/problems in the space? ( I want to talk about the positive as well. )"
0,15,solana,"“METATRINITY”
A:T Master Collection #02

TRINITY AUCTION
+ Free Participation NFT

✨Auction live!✨
https://t.co/d4spsel2Qp

Duration : 23hrs
Floor : 1 ◎
Tick : 0.5 ◎ 
Gap : 5 mins

In Sol we trust. A’mint.
Full art in thread.

@solana @holaplex @phantom
#Solana #SolanaNFT https://t.co/Emfkm8eQfb"
1,15,solana,"Calling it now, Staking will be announced floor price will go directly to 3fp and listings will go down by half, then a tease of the dorm rooms that @solanamonkeyuni will drop and fp will go past 5 and we will have around 100 listings!
trust the process!
#solana #solananfts #nft https://t.co/bXwjUOTnEb"
2,15,solana,"We believe transparency + trust are essential and non-anonymous founders should become the new gold standard for NFT projects 👑

Thanks to @civickey for partnering with us on this. Great to be able to remain pseudonymous without sacrificing trust &amp; accountability #solana https://t.co/bSV3MSzZD9"
